Id,SalePrice
2734,141332.9655957471
2735,138856.27679569143
2736,139081.15284804857
2737,125023.61228379252
2738,138817.75316067756
2739,157809.54484431827
2740,137413.84667170327
2741,148636.19237989213
2742,151621.32654487144
2743,144580.7299992272
2744,141944.0347094044
2745,134698.7464648952
2746,133619.58012109398
2747,161694.7454141139
2748,125642.87768602223
2749,129745.80511942769
2750,135782.14466669608
2751,128410.95370375668
2752,235929.12432310835
2753,154263.4965014131
2754,185833.33182928708
2755,127287.8505188846
2756,97139.79925560331
2757,76765.14046186651
2758,88188.09019501094
2759,160332.74933312452
2760,141656.57164423756
2761,143400.78835656904
2762,148976.0756332595
2763,180861.72334808653
2764,173181.87301900785
2765,256187.83889624113
2766,143505.90583004494
2767,90786.93591422215
2768,128731.23722247146
2769,129452.72066700272
2770,157052.7056301745
2771,124944.9258100279
2772,127263.66615521106
2773,148173.9392385725
2774,141052.5791428084
2775,140384.5991285091
2776,153226.23312179348
2777,151114.23448661817
2778,127627.07097808715
2779,128591.68953192704
2780,111035.05562723038
2781,108090.9010439512
2782,101274.59874049392
2783,109590.9337911028
2784,130121.97486477146
2785,141066.6119291111
2786,80046.17951816691
2787,118330.57577330826
2788,90490.48166610346
2789,223024.34478136123
2790,97882.39463074865
2791,120282.87822172805
2792,82238.95984690472
2793,157740.7204813406
2794,105807.77919368182
2795,118470.11554996013
2796,107814.80549785975
2797,193519.35566241838
2798,131030.08751768716
2799,115125.8670829916
2800,80452.41627442632
2801,114281.34810894942
2802,142321.49539398585
2803,155656.87684125992
2804,151466.58624230648
2805,96288.25789708715
2806,98452.94301618743
2807,152406.082399264
2808,143606.14355375074
2809,129880.08896521096
2810,134802.62690074017
2811,157224.38376771475
2812,143225.70019490545
2813,155932.90522144592
2814,157822.15411495318
2815,101515.061578325
2816,254634.4190348447
2817,132540.468708135
2818,133020.03629828387
2819,183264.22144151432
2820,135542.95285051744
2821,112340.22408753229
2822,189091.19674362676
2823,219093.14779401466
2824,173884.8019906293
2825,157201.66074530245
2826,134916.7942057886
2827,142721.0785433273
2828,208349.47883447295
2829,171417.19709649318
2830,220363.20125082287
2831,191207.7386477035
2832,208353.94275550157
2833,291207.60386445385
2834,210305.50372941556
2835,216486.8867477713
2836,197679.3192420591
2837,168323.51568189406
2838,146553.46342524636
2839,180417.86644758712
2840,194433.4320264172
2841,204512.5149418536
2842,211109.51824373193
2843,148522.81542555164
2844,155192.36470283262
2845,124122.5665520657
2846,209450.77773453796
2847,191474.43811674777
2848,224639.68261227154
2849,209337.03389492538
2850,274383.93211419537
2851,232909.95512471005
2852,220318.24622272252
2853,233651.81184503058
2854,141013.07652146727
2855,196331.25898984974
2856,207110.7152702577
2857,193829.91085487837
2858,193605.15304551233
2859,148145.71448150533
2860,126767.68420058732
2861,130241.69167349642
2862,199765.69864760048
2863,122153.35388003908
2864,257783.0137565886
2865,140214.85286311762
2866,142362.649610269
2867,98185.07420059986
2868,119509.54957095547
2869,123711.2451274439
2870,166159.8107674181
2871,112224.30718123332
2872,63499.25229499961
2873,107444.11734783743
2874,142511.33169836033
2875,120653.40550282031
2876,158546.5395312827
2877,143981.22046240827
2878,166406.59418810462
2879,147040.29715840972
2880,110389.64319952505
2881,147856.07609203676
2882,157893.03972442696
2883,162852.25251844307
2884,181736.384327079
2885,180897.6359072727
2886,190787.52918608845
2887,107942.05849597503
2888,128891.10417467065
2889,63303.62776269524
2890,89209.81800662057
2891,131773.6083006044
2892,61835.46307776621
2893,115535.71032549796
2894,65035.02384894492
2895,322037.575961461
2896,283802.2436093368
2897,194420.68326982268
2898,151758.40425981948
2899,228318.2245749307
2900,158093.42483521637
2901,194102.63902612857
2902,179316.407367324
2903,352166.00740034424
2904,352101.39246736804
2905,112933.02398686037
2906,202973.67076623626
2907,119389.98291268734
2908,125336.22576720342
2909,146753.9848616843
2910,86808.06559013533
2911,90766.56507900098
2912,149969.8342528691
2913,94443.83540325897
2914,88091.07173697854
2915,87978.18935692357
2916,94278.09718355515
2917,149717.0361272485
2918,115059.73107541936
2919,222942.91180122344
